,Tweet,Avg,totalwords,word_count,char_count,avg_word,stopwords,hastags,numerics,upper,Sentiment
990,iphone 5c looks soooo welfare,-0.8,7,7,40,4.857142857142857,0,0,0,2,Negative
991,ouch thieves cut fingers fingerprints access smart phones httpindpn1efw275,-0.8,14,19,107,6.357142857142857,3,0,0,0,Negative
992,lol claim thumb print scan lock genuine first cellphone yet nokia released phone 2011with feature,-0.8,25,25,140,4.64,8,0,0,0,Negative
993,waited iphone 5s wheres beef 64bit upgraded camera colors expect,-0.8,27,30,142,4.185185185185185,12,0,0,1,Negative
994,gollmann biometricstech jeremiahg purchase device asks fingerprint,-0.8,15,15,104,6.0,6,0,0,1,Negative
995,skyhelpteam 3yr old smartypants prone moving apps isnt app glares,-0.8,20,20,109,4.5,7,0,0,0,Negative
996,sir maam freak pictwittercomopcgnrzyrw,-0.8,9,9,72,7.111111111111111,2,0,0,0,Negative
997,om phone 5 lay engineers gimmick finger print bullstuff bout bigger screen,-0.8,25,25,130,4.24,8,0,1,0,Negative
998,samsungcamera samsungmobile samsung bestits better iphone everything according,-0.8,15,16,116,6.733333333333333,5,0,0,0,Negative
999,idea real people work erase iphone start reinstalling itunes new os fun,-1.0,27,27,138,4.148148148148148,11,1,0,2,Negative
1000,bc longer impresses like used lmkunert stock still decline yesterdays iphone event good sign,-1.0,24,24,140,4.875,7,0,0,0,Negative
1001,want ios7 freak come already im getting real tired waiting,-1.0,16,16,81,4.125,5,0,0,0,Negative
1002,freaking heck pictwittercombn0cfcs1cx,-1.0,4,4,47,11.0,0,0,0,0,Negative
1003,lol someone asleep wheel,-1.0,8,8,41,4.25,3,0,0,0,Negative
1004,iphone battery 86 1am last night 53 woke 20 hour ago 2 cheers crapple,-1.0,25,25,122,3.92,7,1,0,1,Negative
1005,hey time ever got fingerprinted spent night jail freaking thank,-1.0,19,19,101,4.368421052631579,4,0,0,2,Negative
1006,pictures arent loading twitter fix yo stuff niqqa,-1.0,10,10,61,5.2,1,0,0,0,Negative
1007,okay apparently making new iphone exact thing old iphone colour im going murder,-1.0,27,28,139,4.148148148148148,12,0,0,3,Negative
1008,timcook freaking chaban delmas bridge mr cook maps pictwittercomrko36pyt9v,-1.0,14,14,106,6.642857142857143,2,1,0,0,Negative
1009,sleep night even freaking twitter,-1.0,14,14,81,4.857142857142857,0,0,0,13,Negative
1010,24 hours since started restoring icloud apps still arent downloaded darnyouiphone,-1.0,20,20,122,5.15,8,1,1,0,Negative
1011,tmcconnon youre eye meaning youre piece crap,-1.0,13,13,72,4.615384615384615,6,0,0,0,Negative
1012,spent painful 20 minutes phone itunes support lifes short,-1.0,18,18,97,4.444444444444445,7,0,1,0,Negative
1013,make products break shouldnt case free plannedobsolescence,-1.0,13,13,88,5.846153846153846,6,1,0,0,Negative
1014,two things issue iphone memory 100 16gbs also ipad n ipad mini price way high,-1.0,27,29,132,3.8518518518518516,7,0,0,1,Negative
1015,ios 7 makes 300 harder change wallpaper considering customization iphone users work,-1.0,25,25,140,4.64,11,1,1,0,Negative
1016,shame facebook amazon twc comcast caterpillarinc general dynamics gileadsciences httpbitly18xc8dk,-1.0,13,13,125,8.692307692307692,2,0,0,1,Negative
1017,sorry without stevejobs youre another company run businessmen,-1.0,11,11,80,6.363636363636363,3,0,0,0,Negative
1018,ios 7 makes look like iphone vulgar samssung continue want iphone,-1.0,21,21,105,4.0476190476190474,8,0,1,0,Negative
1019,dear im little peeved yall 5c preorders aint standing darn line next friday freak,-1.0,27,27,135,4.037037037037037,8,0,0,2,Negative
1020,dont understand eligible upgrade,-1.0,13,13,74,4.769230769230769,6,0,0,2,Negative
1021,dont like ios7 theyre changing look everything,-1.0,11,11,65,5.0,3,1,0,1,Negative
1022,nimbuzz forgot expensive appletax 740 16gb australia thanks bunch,-1.0,13,13,86,5.6923076923076925,3,2,0,1,Negative
1023,7evenstarz since statement phone technically flawed comparison female condom rather mute point,-1.0,22,22,138,5.318181818181818,8,0,0,0,Negative
1024,riveraoor good ol terrible,-1.0,5,5,34,6.0,0,0,0,0,Negative
1025,guess cant tweetdeck ipad annoying marketing politics cause lapses ipads usefulness wishihadandroid,-1.0,21,21,140,5.714285714285714,5,1,0,1,Negative
1026,disappointed,-1.0,3,3,24,7.333333333333333,1,0,0,0,Negative
1027,microsoft pulled windowsphone ad fly wall cupertino awesome nailed poorly thinks fans,-1.0,24,24,140,4.875,9,0,0,2,Negative
1028,iphone 5c iphone 5s freak whats difference like really come,-1.0,19,19,99,4.2631578947368425,5,2,0,2,Negative
1029,cant make better chargers,-1.0,8,8,44,4.625,0,0,0,0,Negative
1030,hate put new iphone iphone feels old,-1.0,16,16,77,3.875,7,0,0,1,Negative
1031,android better,-1.0,4,6,27,5.5,1,0,0,0,Negative
1032,u gettin 5s rt alshepmh yooo freak update,-1.0,13,13,63,3.923076923076923,3,0,0,2,Negative
1033,nokia releases 4 amazing smartphones within year one cares changes color phone everyones ecstatic fanboys,-1.0,21,21,134,5.428571428571429,5,1,1,0,Negative
1034,lol yes iphone 5s ugly,-1.0,8,8,36,3.625,2,0,0,0,Negative
1035,yo stuff together imessage trippin,-1.0,11,11,62,4.7272727272727275,4,0,0,0,Negative
1036,dear 5s headphones better suck like regular 5 headphones steve turning grave thanks diego,-1.0,23,31,140,4.782608695652174,6,0,1,0,Negative
1037,says iphone5s fingerprints secure apps cant access apps lawsuit would differ httpbitly15v6twt,-1.0,20,20,138,5.95,5,1,0,0,Negative
1038,fail today catherine dropped phone broke screen went store replace said appointment wtf,-1.0,25,25,134,4.4,9,1,0,0,Negative
1039,yooo iphone 5 battery sus,-1.0,9,9,43,3.888888888888889,3,0,1,0,Negative
1040,hope 5s battery life better 5 day isnt even half batteries dead,-1.0,23,23,116,4.086956521739131,10,0,1,1,Negative
1041,think ive decided may last iphone fix stuffty digitizers,-1.0,14,14,82,4.928571428571429,4,0,0,0,Negative
1042,looks like teaming us government cause new features personal,-1.0,18,18,100,4.611111111111111,7,0,0,1,Negative
1043,rude,-1.0,5,5,23,3.8,2,0,0,0,Negative
1044,anyone else sad pulling cards app,-1.0,13,13,64,4.0,5,0,0,1,Negative
1045,really liking ios7s calendar dont like view click day event,-1.0,19,19,99,4.2631578947368425,8,0,0,0,Negative
1046,missed best use fingerprint scanner httpziteto181fvic,-1.0,10,10,75,6.6,3,0,0,0,Negative
1047,thank much making iphone screens easily breakable glass smart way rob us money even,-1.0,24,24,129,4.416666666666667,8,0,0,0,Negative
1048,earphones made ears swollen smh hope youre happy bc satan judging u,-1.0,17,17,90,4.352941176470588,3,0,0,1,Negative
1049,ill buy iphone make warranty 2 years length plan crap products,-1.0,22,22,107,3.909090909090909,8,1,1,0,Negative
1050,stop making new iphones every year updating software every year itsannoying,-1.0,14,14,92,5.642857142857143,2,1,0,0,Negative
1051,happened famous customer support guess thats gone people misled many ways sad,-1.0,22,25,127,4.681818181818182,6,1,0,1,Negative
1052,iphone 5c supposed cheap price iphones disappoint,-1.0,19,19,101,4.368421052631579,10,0,0,1,Negative
1053,current itunes interface mess cant use convolution,-1.0,13,13,77,5.0,3,1,0,1,Negative
1054,5th charger buy smmfh,-1.0,12,12,55,3.6666666666666665,5,0,0,1,Negative
1055,freak one still delete content recently added menu itunes,-1.0,17,17,95,4.647058823529412,7,0,0,0,Negative
1056,5c cheap phone price high entertain offer 5s color offerings stick simple,-1.0,25,26,131,4.24,11,0,0,0,Negative
1057,know steve cant answer u back rt ouukillem phones acting wtf problem stevejobs,-1.0,19,19,108,4.7368421052631575,3,0,0,1,Negative
1058,pissing glorious friday cool dude cool,-1.0,15,15,79,4.333333333333333,7,0,0,0,Negative
1059,pandora itunes radio,-1.0,5,5,29,5.0,0,0,0,0,Negative
1060,shame facebook amazon says jocofino climate httpgucomp3tyeptw,-1.0,12,12,99,7.333333333333333,3,1,0,0,Negative
1061,ios 7 makes look like iphone vulgar samssung continue buy iphone,-1.0,21,21,104,4.0,8,0,1,0,Negative
1062,dear weather app needs better better gap,-1.0,14,14,73,4.285714285714286,4,0,0,0,Negative
1063,wtf iphone 5 isnt vibrating fix stuff bruh,-1.0,13,13,67,4.230769230769231,4,0,1,2,Negative
1064,youd think lawyers would think problems like beforehand iphone firstworldproblems httpwwwwiredcomopinion201309theunexpectedresultoffingerprintauthenticationthatyoucanttakethefifthmbidsocial11837204,-1.0,17,18,255,14.0,5,3,0,0,Negative
1065,dont understand big deal kid got ipad school itunes store suck slow unusable strange errors account problems,-1.0,22,22,139,5.363636363636363,2,0,0,0,Negative
1066,imagination trying 600 every single year right first time please,-1.0,25,25,124,4.0,11,0,0,3,Negative
1067,dont care many times itunes asks im still updating goaway,-1.0,14,14,79,4.714285714285714,4,2,0,0,Negative
1068,ios 7 resembles vulgar samssung continue want iphone,-1.0,15,15,82,4.533333333333333,5,0,1,0,Negative
1069,tactustherapy unfortunate seems like huge step backwards take,-1.0,15,15,93,5.266666666666667,5,0,0,0,Negative
1070,punk240z hate phone ignored obligation defend female condom,-1.0,17,17,99,4.882352941176471,6,0,0,1,Negative
1071,downloaded flightradar24 seen looking amazing android oh ipad version uses apples stuffty undetailed maps wasteoftime,-1.2,18,18,138,6.722222222222222,3,1,0,0,Negative
1072,dont protest google marching streets achieves nothing hit hurts wallets boycott nsa,-1.2,22,22,135,5.181818181818182,8,1,0,1,Negative
1073,longer innovative company says man helped steve jobs design mac httpflipitruy1k applebashing,-1.2,20,21,134,5.7,6,1,0,0,Negative
1074,store north scottsdail road scottsdale az worst customer care ive ever seen life,-1.2,19,19,111,4.894736842105263,4,0,0,1,Negative
1075,stupid preorder 5c tomorrow pick 5s store 20th dont wanna deal stupid lines,-1.2,27,27,140,4.222222222222222,9,1,0,1,Negative
1076,underwhelms china new iphones china reaction meh httpaddvccc5,-1.2,15,15,102,5.866666666666666,3,1,0,0,Negative
1077,every app phone effing u slick im getting 5s,-1.2,16,16,72,3.5625,5,0,0,0,Negative
1078,way dont expect break android hold asian market ridiculously overpriced phone time soon,-1.2,23,23,132,4.782608695652174,9,0,0,0,Negative
1079,lost focus consumer turned making cheap devices turn profit shame myeyesonlumia,-1.2,20,20,117,4.9,8,3,0,0,Negative
1080,hey enough freaking two tone iphones,-1.2,9,9,53,5.0,2,0,0,0,Negative
1081,piriyankaa u nasty,-1.2,6,6,31,4.333333333333333,0,0,0,4,Negative
1082,lmfao thats freaked making us stand line 5s,-1.2,15,15,71,3.8,4,1,0,0,Negative
1083,takes long support darn,-1.2,9,9,47,4.333333333333333,3,0,0,0,Negative
1084,look dont send emails ya new gay butt phones,-1.2,14,14,67,3.857142857142857,4,0,0,0,Negative
1085,dunno execs keep straight faces admitting theyre fooling exchange bare minimum,-1.2,20,20,121,5.1,7,0,0,1,Negative
1086,amazing technology amount money charge still cant make laptop doesnt overheat foh,-1.2,24,24,140,4.875,11,1,0,1,Negative
1087,mistakes missteps thought wouldve learned past failures,-1.2,16,16,97,5.125,6,0,0,1,Negative
1088,dear im mad,-1.2,6,6,27,3.6666666666666665,1,0,0,0,Negative
1089,64 bit phone less 4 gigs ram much utility female condom iphone crapple,-1.2,24,25,119,3.9583333333333335,9,2,2,1,Negative
1090,please fix chargers ok thx bye,-1.2,8,8,42,4.375,1,0,0,0,Negative
1091,think lost plot 5c made plastic christ sake nobody buy theyre mad,-1.2,28,28,136,3.892857142857143,12,0,0,1,Negative
1092,im sure c apples new iphone 5c stands cheap china either way 549 certainly cheap,-1.2,25,25,122,3.92,10,0,0,1,Negative
1093,blackberry ichooseblackberry10 best keyboard swiftest multitasking nsa backdoor google suck data trail,-1.2,18,18,134,6.5,5,1,0,1,Negative
1094,androids better anyway ouukillem ya stuff together im switching android,-1.2,14,14,94,5.785714285714286,2,0,0,0,Negative
1095,joshanderson09 wont hip thats worse dying,-1.2,12,12,72,5.083333333333333,4,0,0,4,Negative
1096,care customers,-1.2,7,7,43,5.285714285714286,4,0,0,0,Negative
1097,definitely gone give nsa ur fingerprints fool u want,-1.2,15,15,78,4.266666666666667,4,2,0,1,Negative
1098,missed black one copying nokia httpsdrvms161bqvl,-1.2,19,19,108,4.7368421052631575,9,0,0,1,Negative
1099,iphones wifi network hasnt worked nearly weeki hope fix im switching theregoesallmydatausage pissedout,-1.2,20,20,133,5.7,5,2,0,0,Negative
1100,teaser trailer 2013 macbook pro freak,-1.2,10,10,57,4.8,1,0,1,1,Negative
1101,twitter mac arent pictures loading fix ur stuff,-1.2,10,10,60,5.1,0,0,0,6,Negative
1102,7evenstarz think iphone 5s joke statements misleading youre blinded hatred stupid phone,-1.2,24,25,137,4.708333333333333,9,0,0,1,Negative
1103,used 30 battery texting give next iphone better battery one sucks,-1.2,18,18,95,4.333333333333333,5,0,0,1,Negative
1104,extrodilarry freakong yeah wtf,-1.2,6,6,44,6.5,0,0,0,3,Negative
1105,ughnarrybye imessage butthole usually stuff together please,-1.2,18,18,104,4.833333333333333,1,0,0,10,Negative
1106,deltaassist ep gets worse notification remains even app removed totally invasive,-1.2,17,17,112,5.647058823529412,4,0,0,1,Negative
1107,guys f think going catch slipping fingerprint ish,-1.2,20,20,103,4.2,10,0,0,1,Negative
1108,steve jobs didnt die freak phone let see nudes twitter,-1.2,20,20,94,3.75,10,0,0,0,Negative
1109,decided ill never buy iphone,-1.2,7,7,41,5.0,1,0,0,0,Negative
1110,nothing short disgrace facebook amazon refuse 2 divulge carbon emissions data global ngo cdp httpbitly18xc8dk,-1.4,19,19,132,6.0,3,0,1,2,Negative
1111,freak yall creating itunes,-1.4,6,6,38,5.5,1,0,0,0,Negative
1112,wifes i4 used last 34 days fullcharge os update full charge last 24 hrs shame pls retweet,-1.4,27,27,140,4.222222222222222,8,0,1,1,Negative
1113,itunes doesnt sell simple clean freak ever,-1.4,16,16,82,4.1875,7,0,0,1,Negative
1114,worst rt mati_ucurvegawd yooo iphone 5 battery sus,-1.4,14,15,77,4.5,3,0,1,3,Negative
1115,500 pictures deleted still one goddarn gb wtf,-1.4,14,14,75,4.428571428571429,3,0,1,2,Negative
1116,freak knew yall siri undercover,-1.4,8,8,46,4.875,1,0,0,1,Negative
1117,disappointing rt joconfino nothing short disgrace facebook amazon refuse 2 divulge co2 httpbitly18xc8dk cc cdproject,-1.4,18,19,139,6.722222222222222,2,0,1,2,Negative
1118,hate phone slow freezes date today feel sprint would rather charge us hundreds upgrade,-1.4,27,27,139,4.185185185185185,8,0,0,2,Negative
1119,still wont charge dafuq,-1.4,5,5,30,5.2,0,0,0,4,Negative
1120,im sick screen shots yall freaked game,-1.4,11,11,58,4.363636363636363,3,0,0,0,Negative
1121,fix imessage got darnit,-1.4,5,5,33,5.8,0,0,0,0,Negative
1122,really hate switched intelcputhat really sucks ant balls might well buy windows machine,-1.4,23,23,129,4.6521739130434785,6,0,0,2,Negative
1123,taxavoidance disclosing carbon footprint shame facebook amazon httpgucomp3tyeptw via guardian,-1.4,17,18,138,7.117647058823529,5,1,0,0,Negative
1124,since steve jobs died u suck nerds wtf iphone 55cs switching samsungmobile,-1.4,16,16,94,4.9375,1,0,0,5,Negative
1125,disappointed sold macbook air wont run apps drive hours return wont let ship,-1.4,29,30,136,3.689655172413793,9,0,0,4,Negative
1126,figure stuff,-1.4,5,5,28,4.8,2,0,0,0,Negative
1127,dear killing cards app really upset ease fun speedand killed notcool deepfail,-1.4,16,16,104,5.5625,2,2,0,0,Negative
1128,sure verizonwireless signal iphone done lack signal bullstuff,-1.4,19,19,106,4.631578947368421,8,0,0,1,Negative
1129,stop making new iphones improve darn chargers come man,-1.4,13,13,73,4.6923076923076925,3,0,0,0,Negative
1130,nothing short disgrace facebook amazon refuse 2 divulge carbon emissions data global ngo cdp httpbitly18xc8dk,-1.4,19,19,132,6.0,3,0,1,2,Negative
1131,yooo freak update,-1.4,7,7,32,3.7142857142857144,2,0,0,0,Negative
1132,twitter snapchat works imessage always freaks freak,-1.4,14,14,82,4.928571428571429,4,0,0,0,Negative
1133,phone freaked none pictures load apps wont update cant texts heck,-1.6,27,27,131,3.888888888888889,12,0,0,1,Negative
1134,safari isnt great stop making use watch freaking keynote,-1.6,15,15,88,4.933333333333334,6,0,0,0,Negative
1135,freak stupid butt chargers hate always shortages like wtf,-1.6,20,21,105,4.25,0,0,0,16,Negative
1136,iphone 5s 5c freaking boring u spent year making fingerprint,-1.6,17,17,88,4.235294117647059,5,0,0,0,Negative
1137,literally 5th charger break freak,-1.6,11,11,58,4.363636363636363,4,0,0,0,Negative
1138,scum,-1.6,2,2,11,5.0,0,0,0,0,Negative
1139,im kidding freak cant use italics iphone foh,-1.6,15,15,73,3.933333333333333,0,0,0,13,Negative
1140,jlilest dont even started iphone face would punch,-1.6,17,17,83,3.9411764705882355,7,0,0,1,Negative
1141,stupid iphone making look like fool w misspellings happens ill see court motherfreaker,-1.6,25,25,137,4.52,10,0,0,0,Negative
1142,pictures wont load freak twitter,-1.8,9,9,53,5.0,4,0,0,0,Negative
1143,freak 5s preorder,-1.8,9,9,47,4.333333333333333,5,0,0,1,Negative
1144,trying force update ios crashing every time try editing photo acting like weird cow freak,-1.8,28,28,139,4.0,9,0,0,1,Negative
1145,beasted rt go freak respectroyalty5 needs bum butt iphone 5c website,-1.8,20,20,120,5.05,5,0,0,1,Negative
1146,freak battery stuff ashamed,-1.8,14,14,72,4.214285714285714,9,0,0,0,Negative
1147,freak siri,-1.8,4,4,22,4.75,1,0,0,0,Negative
1148,verizon hate yall,-1.8,5,6,29,4.8,0,0,0,2,Negative
1149,freak yal yal cheap butt chargers 7 dem things,-1.8,15,15,75,4.066666666666666,0,0,1,10,Negative
1150,s2g lose music pictures im going freaking sue u,-1.8,18,18,81,3.5555555555555554,0,0,0,17,Negative
1151,im gonna cry wtf hate itunes,-1.8,9,9,42,3.7777777777777777,2,0,0,0,Negative
1152,cracked iphone second time month hate u,-1.8,15,15,71,3.8,5,0,0,2,Negative
1153,freak pay,-1.8,5,5,23,3.8,2,0,0,0,Negative
1154,hate phone wont focus take picture flash wow frick iphone,-1.8,19,19,93,3.9473684210526314,7,0,0,2,Negative
1155,freak hoping company goes bankrupt sincerely envious yet loyal customer every product oxymoron,-1.8,21,21,135,5.476190476190476,6,1,0,0,Negative
1156,reason despise innovations didnt like pictwittercom29piieq0ue,-1.8,20,20,125,5.3,9,0,0,3,Negative
1157,freaking hate,-1.8,5,5,26,4.4,1,0,0,1,Negative
1158,autocorrect iphone h8 u,-1.8,6,6,34,4.833333333333333,0,0,0,1,Negative
1159,apparently erred called telus scumbags apparently scumbaggery belongs,-1.8,13,13,89,5.923076923076923,3,0,0,1,Negative
1160,siri biggest piece stuff ive ever encountered probably biggest disappointment date,-1.8,19,19,116,5.157894736842105,6,0,0,0,Negative
1161,swear macbook iphone dies fast freak,-1.8,12,13,61,4.083333333333333,4,0,0,1,Negative
1162,hate iphone,-1.8,5,5,23,3.8,1,0,0,1,Negative
1163,oh freak u ur stuff,-1.8,7,7,30,3.4285714285714284,1,0,0,3,Negative
1164,iphone 5c ugly heck freak iphonecompanies,-2.0,11,11,64,4.909090909090909,4,0,0,0,Negative
1165,freak,-2.0,3,3,16,4.666666666666667,0,0,0,2,Negative
1166,freak,-2.0,3,3,16,4.666666666666667,1,0,0,0,Negative
1167,ruined life,-2.0,5,5,25,4.2,0,0,0,5,Negative
1168,hate,-2.0,4,4,24,5.25,0,0,0,1,Negative
1169,worst customer service ever,-2.0,5,5,35,6.2,0,0,0,0,Negative
1170,cow,-2.0,3,3,14,4.0,0,0,0,2,Negative
1171,guys cheep little freaks hope u testicular cancer loose nut,-2.0,18,18,90,4.055555555555555,5,0,0,1,Negative
1172,boycott freakin flame something like money cant make stable chargers freakapple,-2.0,23,23,136,4.956521739130435,10,1,0,0,Negative
1173,wtf telstra would preorder 5c crap phone one wants 5s hate plz die,-2.0,26,26,121,3.6923076923076925,12,0,0,0,Negative
1174,hate,-2.0,3,3,15,4.333333333333333,1,0,0,0,Negative
1175,freak u,-2.0,3,3,14,4.0,0,0,0,0,Negative
1176,freak,-2.0,2,2,12,5.5,0,0,0,0,Negative
1177,cant freaking see pictures tl im annoyed freak twitter,-2.0,15,15,78,4.266666666666667,0,0,0,13,Negative
1178,freaking cows freak,-2.0,6,6,34,4.833333333333333,0,0,0,4,Negative
1179,hate phone working im going freak,-2.0,15,15,68,3.6,7,0,0,1,Negative
1180,agounalakis thats nasty nasty brat,-2.0,8,8,49,5.25,2,0,0,0,Negative
